/begin_header
/data_file_name=nomad_seawifs_v1.3_2005262.txt
/delimiter=comma
/missing=-999
!
! NOMAD: the NASA bio-Optical Marine Algorithm Data set
! Version 1.3.sv, created on 7 March 2007
! SeaWiFS data product validation evaluation data set
! 
! This is a publicly available data set for research use only.
! Compiled by the NASA Ocean Biology Processing Group, Goddard Space Flight Center, U.S.A.
! Source data are available online via the SeaBASS Web site (http://seabass.gsfc.nasa.gov).
! Please contact the SeaBASS Administrator with questions (seabass@seabass.gsfc.nasa.gov).
!
! ~~~~ ALL USERS ARE ASKED TO ACKNOWLEDGE BOTH THE INDIVIDUAL DATA CONTRIBUTORS and SEABASS ~~~~
!
! Data were contributed by participants in the NASA SIMBIOS Program (NRA-96-MTPE-04 
! and NRA-99-OES-09) and by voluntary contributors.  A cruise name accompanies each 
! data record.  Cruise details, including contributors' names, are available online 
! using the "General Search" and "Cruise Search" utilities on the SeaBASS Web site 
! (http://seabass.gsfc.nasa.gov/search.html). 
!
! CITATION: Werdell, P.J. and S.W. Bailey, 2005: An improved in situ 
! bio-optical data set for ocean color algorithm development and satellite
! data product validation.  Remote Sensing of Environment, 98(1), 122-140.
!
! ~~~~ VALIDATION DISCLAIMER ~~~~
!
! The SeaWiFS data were acquired from the NASA OBPG and processed using an evaluation 
! version of MSL12 (5.6.0), which makes use of a developmental calibration table and
! vicarious gains.  These results cannot be replicated using previous versions of MSL12
! and the operational (Reprocessing 5.1) SeaWiFS calibration.  Operational validation
! results are available online via: http://seabass.gsfc.nasa.gov/matchup_results.html  
!
! The validation match-ups were generated following Bailey and Werdell (2006, Rem. Sens. 
! Environ., 102, 12-23).  To increase the sample size of this subset and to facilitate
! the evaluation of the validation exclusion criteria, the temporal and satellite 
! coefficient of variation thresholds were relaxed from those applied operationally by 
! the OBPG (+/- 3 hours and 0.15, respectively, as described in the above reference). 
! However, those stations satisfying these thresholds (and, therefore, used in the 
! operational OBPG validation data set) are indicated by '1' in the 'valid' column.          
!
! alphabetical description of data products
! -----------------------------------------
! ad       ~ detrital (non-algal) absorption coefficient (m-1)
! ag       ~ dissolved (gelbstoff) absorption coefficient (m-1)
! ap       ~ particulate absorption coefficient (m-1)
! bb       ~ total backscattering coefficient (m-1)
! chl      ~ fluorometric chlorophyll a
! cruise   ~ field campaign on which data record was collected
! cv       ~ coefficient of variation of valid SeaWiFS pixels (unitless)
! es       ~ spectral surface irradiance (uW cm-2 nm-1)
! etopo2   ~ NGDC ETOPO2 water depth (meters)
! flag     ~ NOMAD binary indicator flag (unitless)
! id       ~ NOMAD record identifier (unitless)
! kd       ~ diffuse downwelling irradiance coefficient (m-1)
! lw       ~ spectral water-leaving radiance (uW cm-2 nm-1 sr-1)
! oisst    ~ optimal interpolation (OI) sea surface temperature (SST) (degrees C)
! sal      ~ average salinity for 0-3 meters (PSU)
! sat_file ~ corresponding satellite Level-1A file
! sat_rrs  ~ satellite remote-sensing reflectance (sr-1)
! senz     ~ satellite viewing (zenith) angle (degrees)
! solz     ~ solar zenith angle at time of satellite overpass (degrees)
! tdiff    ~ time difference between the satellite and in situ observations (seconds)
! valid    ~ indicates satisfaction of the operational OBPG exclusion criteria (unitless)
! wt       ~ average water temperature for 0-3 meters (degrees C)
!
! dates and times are UTC
! negative latitudes are south of the Equator
! negative longitudes are west of the Prime Meridian
!
! references
! ----------
! oisst  ~ Reynolds et al. 2002 (J. Climate, 15, 1609-1625)
! etopo2 ~ Smith and Sandwell 1997 (Science, 277, 1956-1962); Jakobsson et al. 2000 (EOS Trans. AGU, 81, 89)
!
/fields=year,month,day,hour,minute,second,lat,lon,id,oisst,etopo2,chl,chl_a,kd405,kd411,kd443,kd455,kd465,kd489,kd510,kd520,kd530,kd550,kd555,kd560,kd565,kd570,kd590,kd619,kd625,kd665,kd670,kd683,lw405,lw411,lw443,lw455,lw465,lw489,lw510,lw520,lw530,lw550,lw555,lw560,lw565,lw570,lw590,lw619,lw625,lw665,lw670,lw683,es405,es411,es443,es455,es465,es489,es510,es520,es530,es550,es555,es560,es565,es570,es590,es619,es625,es665,es670,es683,ap405,ap411,ap443,ap455,ap465,ap489,ap510,ap520,ap530,ap550,ap555,ap560,ap565,ap570,ap590,ap619,ap625,ap665,ap670,ap683,ad405,ad411,ad443,ad455,ad465,ad489,ad510,ad520,ad530,ad550,ad555,ad560,ad565,ad570,ad590,ad619,ad625,ad665,ad670,ad683,ag405,ag411,ag443,ag455,ag465,ag489,ag510,ag520,ag530,ag550,ag555,ag560,ag565,ag570,ag590,ag619,ag625,ag665,ag670,ag683,bb405,bb411,bb443,bb455,bb465,bb489,bb510,bb520,bb530,bb550,bb555,bb560,bb565,bb570,bb590,bb619,bb625,bb665,bb670,bb683,wt,sal,flag,cruise,sat_rrs412,sat_rrs443,sat_rrs490,sat_rrs510,sat_rrs555,sat_rrs670,sat_file,tdiff,solz,senz,cv,valid
1999,11,07,19,05,00,26.2505,-82.618,2117,24.7,22,0.70658,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.2995,0.4064,-999,-999,0.5817,0.5277,0.4614,0.4635,0.397,0.3819,0.368,0.356,0.3354,-999,0.0591,0.0592,0.0372,0.0369,0.0359,-999,88.086,101.602,-999,-999,107.729,109.93,104.858,107.786,107.288,106.085,105.14,104.706,104.823,-999,98.45,98.594,93.095,92.173,89.733,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,98323,eh1199,0.00305,0.0038,0.00494,0.00444,0.00343,0.00023,S1999311173041.L1A_MLAC,-4920,43.1,23.4,0.1651,0
1999,11,07,20,15,00,26.2199,-82.7033,2118,24.7,26,0.80666,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.2043,0.2618,-999,-999,0.3677,0.3281,0.2903,0.2905,0.25,0.2394,0.2371,0.2283,0.2133,-999,0.0432,0.0361,0.0276,0.0273,0.0333,-999,61.924,72.734,-999,-999,78.237,80.015,76.388,78.504,78.133,77.225,76.481,76.111,76.17,-999,72.032,72.258,68.891,68.289,66.658,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,98323,eh1199,0.00355,0.00414,0.00513,0.00453,0.00337,0.00021,S1999311173041.L1A_MLAC,-9120,43.1,23.6,0.0802,1
2002,07,13,16,39,00,42.5105,-69.4969,3683,16.67,270,0.383,-999,-999,0.12509,0.09634,-999,-999,0.07671,0.07452,-999,-999,-999,0.08309,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.443047,0.508222,-999,-999,0.628619,0.601721,-999,-999,-999,0.352099,-999,-999,-999,-999,-999,-999,0.0224346,-999,0.0195563,-999,129.841,138.323,-999,-999,153.38,159.959,-999,-999,-999,145.24,-999,-999,-999,-999,-999,-999,126,-999,120.852,0.03972,0.04307,0.05289,0.04878,0.04648,0.0365,0.02229,0.01675,0.01301,0.00837,0.00746,0.00667,0.00605,0.00564,0.00509,0.00481,0.00496,0.0093,0.01169,0.01036,0.01068,0.00998,0.00697,0.00609,0.00544,0.00415,0.00328,0.00293,0.00262,0.00209,0.00198,0.00187,0.00176,0.00167,0.00133,0.00096,0.0009,0.00057,0.00054,0.00047,0.07306,0.06485,0.03436,0.02708,0.0222,0.01379,0.00909,0.00746,0.00612,0.00412,0.00373,0.00337,0.00306,0.00277,0.00186,0.00105,0.00093,0.00042,0.00038,0.0003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.45,-999,1197779,en372,0.00279,0.00301,0.00348,0.00301,0.00213,-2e-05,S2002194162317.L1A_MLAC,-540,20.9,58.9,0.09,1
1999,02,11,15,32,00,32.5624,-79.8273,1805,20.94,12,0.923,-999,-999,0.37244,0.26835,-999,-999,0.19467,0.1899,-999,-999,-999,0.17908,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.223012,0.35802,-999,-999,0.613258,0.637174,-999,-999,-999,0.594433,-999,-999,-999,-999,-999,-999,-999,-999,0.074435,-999,80.4699,96.4822,-999,-999,104.065,103.946,-999,-999,-999,103.415,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,15.64,-999,148163,feb99sab,0.00463,0.00562,0.00735,0.00736,0.00688,0.0012,S1999042173406.L1A_MLAC,7980,46.6,22.5,0.0499,1
1999,02,15,17,14,00,29.9331,-81.0689,1810,21.33,12,1.787,-999,-999,0.42831,0.25388,-999,-999,0.18561,0.16848,-999,-999,-999,0.16333,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.119708,0.185865,-999,-999,0.316728,0.339919,-999,-999,-999,0.326236,-999,-999,-999,-999,-999,-999,-999,-999,0.04949,-999,104.821,125.161,-999,-999,133.946,132.911,-999,-999,-999,129.676,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.48,-999,148163,feb99sab,0.00137,0.00207,0.00302,0.00318,0.00312,0.00066,S1999046171453.L1A_MLAC,720,42.7,39.8,0.0809,1
1998,07,09,15,20,00,41.149,-69.748,3704,15.82,18,1.609,-999,-999,-999,-999,-999,-999,0.1178,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.2604,0.3582,-999,-999,0.5472,0.5767,0.5566,-999,-999,0.556,-999,0.5379,-999,-999,0.1278,-999,0.0714,0.071,0.0714,-999,126.854,139.289,-999,-999,151.119,151.234,140.94,-999,-999,140.939,-999,141.776,-999,-999,129.897,-999,119.844,119.654,118.204,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16451,jul98nan,0.00284,0.00347,0.00448,0.00467,0.00486,0.00089,S1998190171714.L1A_MLAC,7920,21.4,39.7,0.0671,1
1998,07,09,17,35,00,41.015,-69.884,3705,15.82,23,1.374,-999,-999,-999,-999,-999,-999,0.1954,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.3132,0.4424,-999,-999,0.6629,0.6882,0.644,-999,-999,0.6238,-999,0.5976,-999,-999,0.1372,-999,0.0752,0.0774,0.0753,-999,127.028,139.693,-999,-999,151.38,151.461,142.006,-999,-999,141.353,-999,141.448,-999,-999,130.522,-999,120.884,120.171,118.782,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16451,jul98nan,0.00277,0.00354,0.00468,0.0046,0.00457,0.00085,S1998190171714.L1A_MLAC,-180,21.2,39.3,0.0456,1
1998,07,09,18,45,00,41.117,-70.052,3706,17.13,20,1.392,-999,-999,-999,-999,-999,-999,0.2183,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.2816,0.3973,-999,-999,0.5987,0.6364,0.598,-999,-999,0.5965,-999,0.5773,-999,-999,0.1491,-999,0.0849,0.0871,0.0848,-999,109.34,119.729,-999,-999,130.944,131.451,121.506,-999,-999,121.889,-999,120.809,-999,-999,112.781,-999,104.124,103.299,104.057,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16451,jul98nan,0.0021,0.00288,0.00378,0.00389,0.00395,0.00068,S1998190171714.L1A_MLAC,-4380,21.2,38.5,0.0688,1
2001,07,21,15,59,00,10.4119,-56.5334,2670,28.53,3918,6.028,-999,-999,0.4431,-999,-999,-999,-999,-999,-999,-999,-999,0.19237,-999,0.18808,-999,-999,-999,-999,-999,-999,-999,-999,0.0448542,0.0875728,-999,-999,0.161886,0.177058,0.180154,-999,-999,0.238983,-999,0.256835,-999,-999,0.0561814,-999,0.0267169,0.0244901,-999,-999,140.689,152.04,-999,-999,162.896,165.538,154.542,-999,-999,152.368,-999,155.747,-999,-999,143.886,-999,136.212,133.568,127.63,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,28.865,-999,149187,jun01kn,0.00066,0.00143,0.00187,0.00198,0.00252,0.00075,S2001202153123.L1A_GAC,-240,10,22.4,0.1726,0
1999,11,30,01,36,00,0.00483,152.023,4593,29.53,4602,0.081,-999,-999,0.02682,0.0378,0.03248,-999,0.03353,-999,0.05133,-999,-999,0.06244,-999,0.07731,-999,-999,-999,-999,-999,-999,-999,-999,1.76798,1.40285,1.36374,-999,1.05855,-999,0.436205,-999,-999,0.24339,-999,0.199565,-999,-999,0.01857,-999,0.00768,-999,0.01585,-999,142.236,155.422,167.866,-999,163.579,-999,159.165,-999,-999,158.937,-999,153.925,-999,-999,144.803,-999,135.571,-999,124.362,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,29.865,-999,148675,mirai_99k07,0.01369,0.01011,0.00693,0.00385,0.00208,0.00032,S1999334013554.L1A_GAC,840,21.7,22.6,0.1607,0
1999,12,04,23,31,00,0.00017,171.716,4597,27.91,4723,0.291,-999,-999,0.05012,0.04734,0.04542,-999,0.04029,-999,0.05344,-999,-999,0.07137,-999,0.07585,-999,-999,-999,-999,-999,-999,-999,-999,0.897155,0.799735,0.84405,-999,0.76496,-999,0.43178,-999,-999,0.27339,-999,0.23167,-999,-999,0.02587,-999,0.011485,-999,0.019895,-999,132.225,144.175,159.387,-999,155.284,-999,151.517,-999,-999,151.616,-999,146.872,-999,-999,137.861,-999,127.342,-999,118.148,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,27.435,-999,148675,mirai_99k07,0.00756,0.00619,0.0052,0.00366,0.00217,0.00038,S1999339002837.L1A_MLAC,3780,22.4,22.2,0.0602,1
1999,12,09,22,21,00,0.00617,-170.198,4600,26.22,5529,0.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.7889,0.68577,0.72766,-999,0.66483,-999,0.37962,-999,-999,0.23872,-999,0.19804,-999,-999,0.0193,-999,0.0081,-999,0.01601,-999,129.733,142.352,157.195,-999,152.493,-999,147.361,-999,-999,148.566,-999,143.738,-999,-999,135.652,-999,125.537,-999,115.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,26.04,-999,148675,mirai_99k07,0.00689,0.00576,0.00487,0.00349,0.00203,0.00035,S1999343231225.L1A_MLAC,3480,22.9,22.7,0.1163,1
1998,01,27,00,17,00,21.21,-157.837,4025,24.11,475,0.11,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.0364,0.925,-999,-999,0.6699,0.4001,-999,-999,-999,0.1659,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,72.672,101.755,-999,-999,120.028,119.543,-999,-999,-999,120.132,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16515,moce4,0.01002,0.00809,0.0058,0.00331,0.00153,7e-05,S1998027223800.L1A_MLAC,81000,39.5,22.5,0.0297,0
1998,01,29,22,38,00,20.395,-155.009,4028,24.43,4513,0.09,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.2524,1.1099,-999,-999,0.7801,0.4541,-999,-999,-999,0.1874,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,82.685,115.094,-999,-999,135.298,134.708,-999,-999,-999,135.478,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16515,moce4,0.01206,0.00932,0.00608,0.00318,0.00136,0.00011,S1998029223805.L1A_MLAC,0,38.2,22.8,0.0148,1
1998,01,31,22,29,00,20.704,-155.107,4031,24.43,4773,0.113,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.19,1.0844,-999,-999,0.7856,0.465,-999,-999,-999,0.1965,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,83.365,116.038,-999,-999,136.451,135.956,-999,-999,-999,136.745,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16515,moce4,0.0107,0.00847,0.00576,0.00299,0.00128,9e-05,S1998031222857.L1A_MLAC,0,37.9,27.3,0.0289,1
1998,02,02,22,20,00,20.086,-156.018,4033,24.43,893,0.15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.1287,1.0253,-999,-999,0.7525,0.446,-999,-999,-999,0.1881,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,83.478,116.364,-999,-999,137.016,136.595,-999,-999,-999,137.462,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16515,moce4,0.01052,0.00865,0.0061,0.00327,0.0015,3e-05,S1998033221950.L1A_MLAC,0,37,43.2,0.087,1
1998,02,03,23,04,00,20.734,-157.718,4034,24.4,884,0.078,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.3527,1.1949,-999,-999,0.8118,0.4685,-999,-999,-999,0.195,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,81.926,114.357,-999,-999,134.773,134.238,-999,-999,-999,135.318,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16515,moce4,0.01439,0.01104,0.00707,0.00395,0.00183,0.0002,S1998034230417.L1A_MLAC,60,37.4,40.3,0.0275,1
1998,02,07,22,46,00,20.727,-157.349,4037,24.4,2582,0.118,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.1579,1.0509,-999,-999,0.7632,0.4511,-999,-999,-999,0.1889,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,84.02,117.326,-999,-999,138.181,137.602,-999,-999,-999,138.344,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16515,moce4,0.01092,0.0086,0.00578,0.00304,0.00131,9e-05,S1998038223556.L1A_MLAC,0,35.9,22.4,0.0245,1
1998,02,09,22,37,00,20.058,-157.161,4040,24.48,4247,0.107,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.2426,1.1156,-999,-999,0.7923,0.462,-999,-999,-999,0.1914,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,85.14,118.97,-999,-999,140.297,139.74,-999,-999,-999,140.734,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16515,moce4,0.01217,0.00943,0.00617,0.00317,0.00134,8e-05,S1998040222633.L1A_MLAC,0,34.6,26.8,0.0301,1
1998,02,11,22,27,00,21.78,-156.407,4043,24.09,5335,0.09,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.3621,1.2136,-999,-999,0.8447,0.4905,-999,-999,-999,0.2024,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,84.446,117.934,-999,-999,139.021,138.491,-999,-999,-999,139.398,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16515,moce4,0.01146,0.00885,0.00584,0.00292,0.00118,7e-05,S1998042221709.L1A_MLAC,60,35.7,36.5,0.0341,1
